Fecha,Nombre,Precio
2023-01-01,GDAES_D+1,63.81
2023-01-02,GDAES_D+1,65.98
2023-01-03,GDAES_D+1,67.29
2023-01-04,GDAES_D+1,57.45
2023-01-05,GDAES_D+1,59.05
2023-01-06,GDAES_D+1,63.52
2023-01-07,GDAES_D+1,61.94
2023-01-08,GDAES_D+1,65.5
2023-01-09,GDAES_D+1,65.48
2023-01-10,GDAES_D+1,65.62
2023-01-11,GDAES_D+1,61.5
2023-01-12,GDAES_D+1,62.41
2023-01-13,GDAES_D+1,62.69
2023-01-14,GDAES_D+1,63.32
2023-01-15,GDAES_D+1,61.44
2023-01-16,GDAES_D+1,54.05
2023-01-17,GDAES_D+1,51.61
2023-01-18,GDAES_D+1,57.94
2023-01-19,GDAES_D+1,58.49
2023-01-20,GDAES_D+1,59.88
2023-01-21,GDAES_D+1,66.33
2023-01-22,GDAES_D+1,67.31
2023-01-23,GDAES_D+1,61.87
2023-01-24,GDAES_D+1,55.19
2023-01-25,GDAES_D+1,50.81
2023-01-26,GDAES_D+1,51.4
2023-01-27,GDAES_D+1,50.68
2023-01-28,GDAES_D+1,55.63
2023-01-29,GDAES_D+1,56.75
2023-01-30,GDAES_D+1,54.35
2023-01-31,GDAES_D+1,56.0
2023-02-01,GDAES_D+1,57.28
2023-02-02,GDAES_D+1,56.06
2023-02-03,GDAES_D+1,57.93
2023-02-04,GDAES_D+1,60.43
2023-02-05,GDAES_D+1,60.58
2023-02-06,GDAES_D+1,56.2
2023-02-07,GDAES_D+1,54.99
2023-02-08,GDAES_D+1,52.58
2023-02-09,GDAES_D+1,52.59
2023-02-10,GDAES_D+1,52.38
2023-02-11,GDAES_D+1,54.26
2023-02-12,GDAES_D+1,55.43
2023-02-13,GDAES_D+1,51.08
2023-02-14,GDAES_D+1,51.65
2023-02-15,GDAES_D+1,53.12
2023-02-16,GDAES_D+1,51.15
2023-02-17,GDAES_D+1,48.43
2023-02-18,GDAES_D+1,47.84
2023-02-19,GDAES_D+1,48.83
2023-02-20,GDAES_D+1,50.39
2023-02-21,GDAES_D+1,47.94
2023-02-22,GDAES_D+1,49.04
2023-02-23,GDAES_D+1,49.49
2023-02-24,GDAES_D+1,51.51
2023-02-25,GDAES_D+1,49.38
2023-02-26,GDAES_D+1,50.0
2023-02-27,GDAES_D+1,47.5
2023-02-28,GDAES_D+1,46.78
2023-03-01,GDAES_D+1,47.65
2023-03-02,GDAES_D+1,48.04
2023-03-03,GDAES_D+1,46.43
2023-03-04,GDAES_D+1,47.67
2023-03-05,GDAES_D+1,50.49
2023-03-06,GDAES_D+1,44.57
2023-03-07,GDAES_D+1,44.11
2023-03-08,GDAES_D+1,43.73
2023-03-09,GDAES_D+1,41.83
2023-03-10,GDAES_D+1,47.55
2023-03-11,GDAES_D+1,55.78
2023-03-12,GDAES_D+1,51.06
2023-03-13,GDAES_D+1,49.51
2023-03-14,GDAES_D+1,45.94
2023-03-15,GDAES_D+1,43.1
2023-03-16,GDAES_D+1,42.52
2023-03-17,GDAES_D+1,42.63
2023-03-18,GDAES_D+1,41.64
2023-03-19,GDAES_D+1,43.58
2023-03-20,GDAES_D+1,39.97
2023-03-21,GDAES_D+1,39.97
2023-03-22,GDAES_D+1,39.43
2023-03-23,GDAES_D+1,41.16
2023-03-24,GDAES_D+1,41.33
2023-03-25,GDAES_D+1,40.48
2023-03-26,GDAES_D+1,39.14
2023-03-27,GDAES_D+1,40.47
2023-03-28,GDAES_D+1,40.01
2023-03-29,GDAES_D+1,38.97
2023-03-30,GDAES_D+1,36.47
2023-03-31,GDAES_D+1,39.21
2023-04-01,GDAES_D+1,43.38
2023-04-02,GDAES_D+1,43.99
2023-04-03,GDAES_D+1,43.94
2023-04-04,GDAES_D+1,42.37
2023-04-05,GDAES_D+1,41.26
2023-04-06,GDAES_D+1,40.83
2023-04-07,GDAES_D+1,40.93
2023-04-08,GDAES_D+1,42.12
2023-04-09,GDAES_D+1,42.7
2023-04-10,GDAES_D+1,40.48
2023-04-11,GDAES_D+1,39.13
2023-04-12,GDAES_D+1,38.56
2023-04-13,GDAES_D+1,37.25
2023-04-14,GDAES_D+1,36.72
2023-04-15,GDAES_D+1,37.82
2023-04-16,GDAES_D+1,38.36
2023-04-17,GDAES_D+1,36.51
2023-04-18,GDAES_D+1,36.91
2023-04-19,GDAES_D+1,36.18
2023-04-20,GDAES_D+1,35.76
2023-04-21,GDAES_D+1,36.42
2023-04-22,GDAES_D+1,34.08
2023-04-23,GDAES_D+1,34.34
2023-04-24,GDAES_D+1,34.04
2023-04-25,GDAES_D+1,34.42
2023-04-26,GDAES_D+1,34.67
2023-04-27,GDAES_D+1,35.06
2023-04-28,GDAES_D+1,34.88
2023-04-29,GDAES_D+1,35.17
2023-04-30,GDAES_D+1,35.48
2023-05-01,GDAES_D+1,35.62
2023-05-02,GDAES_D+1,34.58
2023-05-03,GDAES_D+1,32.99
2023-05-04,GDAES_D+1,32.96
2023-05-05,GDAES_D+1,33.16
2023-05-06,GDAES_D+1,33.48
2023-05-07,GDAES_D+1,34.28
2023-05-08,GDAES_D+1,33.51
2023-05-09,GDAES_D+1,32.78
2023-05-10,GDAES_D+1,30.47
2023-05-11,GDAES_D+1,27.16
2023-05-12,GDAES_D+1,27.62
2023-05-13,GDAES_D+1,28.97
2023-05-14,GDAES_D+1,29.42
2023-05-15,GDAES_D+1,25.23
2023-05-16,GDAES_D+1,25.77
2023-05-17,GDAES_D+1,26.59
2023-05-18,GDAES_D+1,26.0
2023-05-19,GDAES_D+1,25.93
2023-05-20,GDAES_D+1,27.04
2023-05-21,GDAES_D+1,28.79
2023-05-22,GDAES_D+1,26.84
2023-05-23,GDAES_D+1,27.13
2023-05-24,GDAES_D+1,26.41
2023-05-25,GDAES_D+1,24.4
2023-05-26,GDAES_D+1,23.54
2023-05-27,GDAES_D+1,26.95
2023-05-28,GDAES_D+1,28.2
2023-05-29,GDAES_D+1,27.01
2023-05-30,GDAES_D+1,25.2
2023-05-31,GDAES_D+1,25.84
2023-06-01,GDAES_D+1,24.5
2023-06-02,GDAES_D+1,23.77
2023-06-03,GDAES_D+1,23.7
2023-06-04,GDAES_D+1,24.15
2023-06-05,GDAES_D+1,27.24
2023-06-06,GDAES_D+1,25.75
2023-06-07,GDAES_D+1,25.56
2023-06-08,GDAES_D+1,26.64
2023-06-09,GDAES_D+1,28.26
2023-06-10,GDAES_D+1,25.49
2023-06-11,GDAES_D+1,27.55
2023-06-12,GDAES_D+1,29.01
2023-06-13,GDAES_D+1,31.24
2023-06-14,GDAES_D+1,35.83
2023-06-15,GDAES_D+1,41.74
2023-06-16,GDAES_D+1,36.03
2023-06-17,GDAES_D+1,33.89
2023-06-18,GDAES_D+1,34.14
2023-06-19,GDAES_D+1,33.33
2023-06-20,GDAES_D+1,38.71
2023-06-21,GDAES_D+1,38.51
2023-06-22,GDAES_D+1,36.15
2023-06-23,GDAES_D+1,31.54
2023-06-24,GDAES_D+1,32.19
2023-06-25,GDAES_D+1,32.97
2023-06-26,GDAES_D+1,32.36
2023-06-27,GDAES_D+1,32.67
2023-06-28,GDAES_D+1,33.5
2023-06-29,GDAES_D+1,32.62
2023-06-30,GDAES_D+1,33.66
2023-07-01,GDAES_D+1,37.36
2023-07-02,GDAES_D+1,38.24
2023-07-03,GDAES_D+1,35.99
2023-07-04,GDAES_D+1,34.13
2023-07-05,GDAES_D+1,34.93
2023-07-06,GDAES_D+1,32.43
2023-07-07,GDAES_D+1,32.43
2023-07-08,GDAES_D+1,32.05
2023-07-09,GDAES_D+1,33.68
2023-07-10,GDAES_D+1,32.0
2023-07-11,GDAES_D+1,30.11
2023-07-12,GDAES_D+1,29.13
2023-07-13,GDAES_D+1,28.13
2023-07-14,GDAES_D+1,27.1
2023-07-15,GDAES_D+1,25.44
2023-07-16,GDAES_D+1,26.54
2023-07-17,GDAES_D+1,25.94
2023-07-18,GDAES_D+1,27.88
2023-07-19,GDAES_D+1,29.02
2023-07-20,GDAES_D+1,28.69
2023-07-21,GDAES_D+1,30.14
2023-07-22,GDAES_D+1,28.84
2023-07-23,GDAES_D+1,28.15
2023-07-24,GDAES_D+1,29.72
2023-07-25,GDAES_D+1,32.04
2023-07-26,GDAES_D+1,30.35
2023-07-27,GDAES_D+1,28.38
2023-07-28,GDAES_D+1,26.67
2023-07-29,GDAES_D+1,25.14
2023-07-30,GDAES_D+1,24.87
2023-07-31,GDAES_D+1,26.55
2023-08-01,GDAES_D+1,27.55
2023-08-02,GDAES_D+1,27.24
2023-08-03,GDAES_D+1,29.12
2023-08-04,GDAES_D+1,28.46
2023-08-05,GDAES_D+1,28.66
2023-08-06,GDAES_D+1,28.45
2023-08-07,GDAES_D+1,29.13
2023-08-08,GDAES_D+1,29.67
2023-08-09,GDAES_D+1,35.75
2023-08-10,GDAES_D+1,37.45
2023-08-11,GDAES_D+1,35.33
2023-08-12,GDAES_D+1,32.78
2023-08-13,GDAES_D+1,33.51
2023-08-14,GDAES_D+1,33.08
2023-08-15,GDAES_D+1,35.49
2023-08-16,GDAES_D+1,36.37
2023-08-17,GDAES_D+1,36.52
2023-08-18,GDAES_D+1,35.36
2023-08-19,GDAES_D+1,37.17
2023-08-20,GDAES_D+1,39.35
2023-08-21,GDAES_D+1,39.52
2023-08-22,GDAES_D+1,42.87
2023-08-23,GDAES_D+1,39.34
2023-08-24,GDAES_D+1,32.69
2023-08-25,GDAES_D+1,33.98
2023-08-26,GDAES_D+1,34.83
2023-08-27,GDAES_D+1,34.57
2023-08-28,GDAES_D+1,36.35
2023-08-29,GDAES_D+1,36.47
2023-08-30,GDAES_D+1,35.54
2023-08-31,GDAES_D+1,35.94
2023-09-01,GDAES_D+1,34.4
2023-09-02,GDAES_D+1,34.22
2023-09-03,GDAES_D+1,34.43
2023-09-04,GDAES_D+1,33.79
2023-09-05,GDAES_D+1,33.81
2023-09-06,GDAES_D+1,33.3
2023-09-07,GDAES_D+1,31.2
2023-09-08,GDAES_D+1,34.45
2023-09-09,GDAES_D+1,35.83
2023-09-10,GDAES_D+1,37.41
2023-09-11,GDAES_D+1,37.04
2023-09-12,GDAES_D+1,35.64
2023-09-13,GDAES_D+1,35.63
2023-09-14,GDAES_D+1,36.32
2023-09-15,GDAES_D+1,35.17
2023-09-16,GDAES_D+1,38.3
2023-09-17,GDAES_D+1,37.56
2023-09-18,GDAES_D+1,35.32
2023-09-19,GDAES_D+1,35.44
2023-09-20,GDAES_D+1,37.45
2023-09-21,GDAES_D+1,37.76
2023-09-22,GDAES_D+1,40.36
2023-09-23,GDAES_D+1,41.88
2023-09-24,GDAES_D+1,41.37
2023-09-25,GDAES_D+1,43.9
2023-09-26,GDAES_D+1,41.41
2023-09-27,GDAES_D+1,39.08
2023-09-28,GDAES_D+1,40.72
2023-09-29,GDAES_D+1,38.83
2023-09-30,GDAES_D+1,39.05
2023-10-01,GDAES_D+1,39.99
2023-10-02,GDAES_D+1,37.56
2023-10-03,GDAES_D+1,32.93
2023-10-04,GDAES_D+1,34.33
2023-10-05,GDAES_D+1,34.26
2023-10-06,GDAES_D+1,34.46
2023-10-07,GDAES_D+1,37.51
2023-10-08,GDAES_D+1,38.04
2023-10-09,GDAES_D+1,40.15
2023-10-10,GDAES_D+1,45.7
2023-10-11,GDAES_D+1,45.77
2023-10-12,GDAES_D+1,47.05
2023-10-13,GDAES_D+1,51.98
2023-10-14,GDAES_D+1,51.99
2023-10-15,GDAES_D+1,52.3
2023-10-16,GDAES_D+1,47.67
2023-10-17,GDAES_D+1,42.2
2023-10-18,GDAES_D+1,42.84
2023-10-19,GDAES_D+1,40.84
2023-10-20,GDAES_D+1,43.88
2023-10-21,GDAES_D+1,44.74
2023-10-22,GDAES_D+1,46.5
2023-10-23,GDAES_D+1,45.58
2023-10-24,GDAES_D+1,46.3
2023-10-25,GDAES_D+1,46.15
2023-10-26,GDAES_D+1,45.58
2023-10-27,GDAES_D+1,45.02
2023-10-28,GDAES_D+1,45.55
2023-10-29,GDAES_D+1,45.52
2023-10-30,GDAES_D+1,46.79
2023-10-31,GDAES_D+1,40.27
2023-11-01,GDAES_D+1,35.5
2023-11-02,GDAES_D+1,34.28
2023-11-03,GDAES_D+1,36.41
2023-11-04,GDAES_D+1,37.8
2023-11-05,GDAES_D+1,37.65
2023-11-06,GDAES_D+1,38.54
2023-11-07,GDAES_D+1,40.99
2023-11-08,GDAES_D+1,40.08
2023-11-09,GDAES_D+1,37.79
2023-11-10,GDAES_D+1,35.51
2023-11-11,GDAES_D+1,34.69
2023-11-12,GDAES_D+1,32.05
2023-11-13,GDAES_D+1,30.94
2023-11-14,GDAES_D+1,36.59
2023-11-15,GDAES_D+1,40.26
2023-11-16,GDAES_D+1,40.69
2023-11-17,GDAES_D+1,38.36
2023-11-18,GDAES_D+1,38.12
2023-11-19,GDAES_D+1,38.47
2023-11-20,GDAES_D+1,39.84
2023-11-21,GDAES_D+1,39.3
2023-11-22,GDAES_D+1,39.71
2023-11-23,GDAES_D+1,41.2
2023-11-24,GDAES_D+1,42.88
2023-11-25,GDAES_D+1,43.29
2023-11-26,GDAES_D+1,43.89
2023-11-27,GDAES_D+1,41.56
2023-11-28,GDAES_D+1,40.42
2023-11-29,GDAES_D+1,38.16
2023-11-30,GDAES_D+1,37.9
2023-12-01,GDAES_D+1,40.64
2023-12-02,GDAES_D+1,42.5
2023-12-03,GDAES_D+1,42.36
2023-12-04,GDAES_D+1,39.12
2023-12-05,GDAES_D+1,37.18
2023-12-06,GDAES_D+1,36.76
2023-12-07,GDAES_D+1,37.44
2023-12-08,GDAES_D+1,37.48
2023-12-09,GDAES_D+1,36.1
2023-12-10,GDAES_D+1,37.28
2023-12-11,GDAES_D+1,34.07
2023-12-12,GDAES_D+1,32.64
2023-12-13,GDAES_D+1,32.74
2023-12-14,GDAES_D+1,32.31
2023-12-15,GDAES_D+1,31.65
2023-12-16,GDAES_D+1,33.21
2023-12-17,GDAES_D+1,33.9
2023-12-18,GDAES_D+1,32.73
2023-12-19,GDAES_D+1,31.14
2023-12-20,GDAES_D+1,31.52
2023-12-21,GDAES_D+1,32.18
2023-12-22,GDAES_D+1,31.6
2023-12-23,GDAES_D+1,32.46
2023-12-24,GDAES_D+1,33.28
2023-12-25,GDAES_D+1,34.18
2023-12-26,GDAES_D+1,35.48
2023-12-27,GDAES_D+1,34.32
2023-12-28,GDAES_D+1,31.92
2023-12-29,GDAES_D+1,31.91
2023-12-30,GDAES_D+1,30.11
2023-12-31,GDAES_D+1,30.3
